ID,Register,IDLEGAL,NOMBRE,APELLIDO,GENERO,NACIMIENTO,STATUS,Parent
3280,06/24/2010,1853698903,GABRIEL ,BENAVIDES,0,01/21/1945,1,454
3281,06/24/2010,8516906487,LINA MARIA,PINEDA,0,06/05/1953,1,584
3282,06/24/2010,4820325117,ROSMARY ,ORTIZ ARIAS,0,01/31/1984,1,717
3283,06/24/2010,1710876451,MARIO ,PARRA,1,02/10/1995,1,1169
3284,06/24/2010,9926521374,ALEJANDRO ,PULIDO,0,05/16/1974,1,810
3285,06/24/2010,6451937443,DIEGO ,PALACIOS,0,10/31/1954,1,1641
3286,06/24/2010,1871163881,OSCAR JAVIER,SANDOVAL,0,03/29/1963,1,1346
3287,06/24/2010,7219692088,JULIAN ,ANGANOY,0,10/24/1978,1,1243
3288,06/24/2010,1288601592,DIEGO ANDRES ,NUÑEZ CARO,1,09/06/1946,1,219
3289,06/24/2010,5671111635,OSCAR ,DAURTE,0,06/17/1951,1,2367
3290,06/24/2010,5854436714,ANA SORAYA ,GARZON RUIZ,0,02/10/1982,1,1440
3291,06/24/2010,6267873965,DOLORES ,MARTINEZ,2,05/27/1948,2,2833
3292,06/24/2010,1953227635,RODRIGO,OROZCO,0,10/23/1987,1,3146
3293,06/24/2010,5277660148,LAURA ,MORENO,0,09/04/1963,1,2231
3294,06/24/2010,7157022107,EBERTH ,BARON,0,12/10/1982,1,2009
3295,06/24/2010,3499186913,ELSA ,LUISA GONZALEZ,0,04/06/1996,1,1125
3296,06/24/2010,8400171628,MIGUEL ,GALINDEZ,0,07/27/1959,1,1414
3297,06/24/2010,1653547521,CAROLINA,CASAS,0,06/17/1962,1,2563
3298,06/24/2010,2472889760,DIANA ,OLAYA,0,04/20/1986,1,94
3299,06/24/2010,811508278,CARLOS JULIO ,CAMILO ORTIZ,0,09/15/1985,1,2335
3300,06/24/2010,273167115,OLIVERIO ,SANCHEZ,0,11/04/1965,1,1638
3301,06/24/2010,6311937749,LUIS ,ALFONSO RONCANCIO,0,12/24/1972,1,163
3302,06/24/2010,533182725,FAUBRICIANO ,ACEVEDO,0,06/24/1982,1,465
3303,06/24/2010,4469541906,LEONARDO ,NUMPAQUE ACOSTA,1,04/22/1950,1,1719
3304,06/24/2010,3229822261,MILTON,SUAREZ,0,04/05/1951,1,1578
3305,06/25/2010,7307407627,WILLIAM,FONSECA,1,08/30/1950,1,1960
3306,06/25/2010,8590134721,MARTHA ,VILLEGAS,2,03/25/1971,1,1768
3307,06/25/2010,9398816853,JUAN DAVID ,ABRIL PULIDO,1,06/03/1983,1,1958
3308,06/25/2010,2209406587,CARLOS ,CETINA ,0,01/29/1985,1,1962
3309,06/25/2010,4532128318,JUAN ,GARCIA,0,08/04/1993,1,1931
3310,06/25/2010,6821143149,MARILUZ ,OROZCO,0,01/29/1973,1,674
3311,06/25/2010,2033487464,NELLY,PABON,0,02/28/1974,1,2799
3312,06/25/2010,1778390420,EDNA,ROMERO,2,07/17/1968,1,3171
3313,06/25/2010,6228761560,SANDRA LILIANA ,MORALES,2,07/12/1942,1,60
3314,06/25/2010,7323103092,ASTRID VANESA,HERNANDEZ PAMPLONA,0,04/17/1995,1,2966
3315,06/25/2010,222086207,ULISES,ALVARADO,1,04/02/1980,1,2968
3316,06/25/2010,8364119598,DIANA ,AYALA ,0,02/14/1987,1,932
3317,06/25/2010,4893376996,DEISY ,GONZALEZ,0,04/14/1964,1,725
3318,06/25/2010,6129577673,JHON FREDY ,PATI¥O ,0,08/09/1983,1,974
3319,06/25/2010,9361174057,ORACIO,PARRA,0,06/02/1993,2,490
3320,06/26/2010,800870376,CAMILO ,GABRIEL RIVERA,0,11/27/1948,1,311
3321,06/26/2010,2939876934,JENNYFER PAOLA ,ROBERTO,0,12/29/1943,1,1483
3322,06/26/2010,3487795981,JOSE JAVIER ,FIGUEREDO,0,08/15/1956,1,3223
3323,06/26/2010,802819425, NESTOR IVAN,TORRES,0,03/05/1947,1,3168
3324,06/26/2010,3854050975,BEATRIZ ,RAMIREZ SILVA,0,09/26/1981,1,526
3325,06/26/2010,3737030890,MANUEL ,ABRIL,0,08/24/1941,1,122
3326,06/26/2010,8237235559,JENNY ,LEON,0,10/27/1948,1,805
3327,06/26/2010,4873157743,AURA INES ,CALA GOMEZ,0,03/31/1947,1,2882
3328,06/26/2010,7329358653,LIGIA ,SUAREZ,0,06/14/1966,1,1709
3329,06/26/2010,9424584078,JAVIER ,ROJAS,0,02/08/1977,1,1497
3330,06/26/2010,5039028545,COLEGIO ,MOLINA,0,09/29/1982,1,343
3331,06/26/2010,6323099573,MIGUEL,MEDINA,0,01/06/1995,1,370
3332,06/26/2010,6704336900,JUAN ,PACHECO,0,02/03/1957,1,884
3333,06/26/2010,4306465929,DANUEL ,NIÑO,0,12/16/1991,1,2117
3334,06/26/2010,9272720645,VICTOR ,MANUEL BOHORQUEZ,0,08/13/1946,1,2315
3335,06/27/2010,8424602052,CARLOS ,ALFONSO,0,02/28/1963,1,2433
3336,06/27/2010,3032473422,CRISTIAN ,COMBA,0,08/08/1944,1,1494
3337,06/27/2010,9745902234,AURA ,LEMUS,0,09/29/1982,2,1468
3338,06/27/2010,7038608206,EDWIN ,CIFUENTES,0,11/03/1974,2,532
3339,06/27/2010,7864596228,CESAR,SOSA,0,12/31/1941,1,1880
3340,06/27/2010,1918924084,TULIO ,PUENTES,0,11/30/1987,1,1494
3341,06/27/2010,4194326255,MARIA,RODRIGUEZ,1,03/08/1967,1,1174
3342,06/27/2010,2467581964,JOHANNA ANDREA,GOMEZ,2,10/25/1977,1,326
3343,06/27/2010,434331830,ABEL ,LOPEZ,0,02/02/1951,1,1006
3344,06/27/2010,3575314103,SANTIAGO ,PARRA,0,08/12/1964,1,3312
3345,06/27/2010,4477352878,JHON ,VELASCO,0,06/14/1956,1,1668
3346,06/27/2010,7855973846,HILDA,GALINDEZ,0,03/01/1958,1,1484
3347,06/27/2010,813691578,ROCIO,SILVA,0,07/30/1991,1,429
3348,06/27/2010,9555225809,ERNESTO ,CARO BENITEZ,0,12/07/1943,1,1538
3349,06/27/2010,801157007,MARIA EUGENIA,QUI?ONEZ,0,12/07/1949,1,1898
3350,06/27/2010,5015439958,LUZ,BOHORQUEZ,0,09/12/1969,1,1183
3351,06/27/2010,7313627760,MARIA BELEN ,CARDENAS,2,09/17/1989,1,2813
3352,06/28/2010,2489997427,CARMEN ,CORREA,2,08/14/1965,1,1056
3353,06/28/2010,5123773880,PABLO ,BAUTISTA,0,10/09/1967,1,2519
3354,06/28/2010,3783688763,YURY ,PAOLA PACHON,0,02/01/1947,1,221
3355,06/28/2010,3568186573,ADRIAN  EFRAIN,MURCIA,0,01/02/1985,2,1029
3356,06/28/2010,8639701208,LEANDRO ,GARCIA OSPINA,1,07/29/1971,1,2575
3357,06/28/2010,3076921800,BRAYAN ORLANDO ,MONROY,1,04/27/1947,1,1848
3358,06/28/2010,4063256214,LUZ MARINA,CASTIBLANCO,0,11/05/1973,1,2208
3359,06/28/2010,9239966794,JONATHAN ,ACOSTA,1,09/05/1974,1,1813
3360,06/28/2010,7315376807,ANGELA ,AGUILAR,0,12/30/1974,1,2622
3361,06/28/2010,9211301192,LIGIA,HIGUERA,2,09/19/1993,1,3214
3362,06/28/2010,4102668491,PRINTER ,TOP,0,10/11/1988,2,2698
3363,06/28/2010,6890712049,IVAN,ALBA,1,11/11/1955,1,754
3364,06/28/2010,8209237001,ADOLFO ,MELENDEZ,0,06/06/1986,1,2486
3365,06/28/2010,9430487206,VICTOR JULIO,TORREZ,0,11/29/1972,1,355
3366,06/28/2010,1110781558,EDER ,JIMENEZ,0,08/29/1964,1,667
3367,06/28/2010,392262820,JAIME ,VARGAS,0,07/13/1979,1,2548
3368,06/29/2010,5165852039,WILLIAM ,FERNANDEZ,0,06/24/1975,1,1745
3369,06/29/2010,1127498258,JAIME ,PINEDA,0,07/23/1969,1,3150
3370,06/29/2010,8628085944,LUIS GUILLERMO ,TORRES,1,09/20/1949,1,191
3371,06/29/2010,9449494054,LAURA ,GOMEZ,0,06/10/1961,1,15
3372,06/29/2010,4764310465,ANA LUCIA ,ACERO,0,07/13/1986,1,1982
3373,06/29/2010,1860398446,EDELMIRA,BERNAL,0,02/07/1989,1,1977
3374,06/29/2010,8439785416,MAURICIO ,ROJAS SARMIENTO,0,10/07/1981,1,2470
3375,06/29/2010,2982575524,SAUL,HERNANDEZ,0,01/14/1993,1,878
3376,06/29/2010,2913976855,ROGER GERARDO,HERNANDEZ,0,07/10/1990,1,1341
3377,06/29/2010,6033770210,ERIKA,URIBE,2,06/10/1987,1,1067
3378,06/29/2010,9895366117,JULIO CESAR ,POSADA,1,02/20/1946,1,826
3379,06/29/2010,2860516870,GUSTAVO ANDRES,MUÑOZ,0,05/29/1993,2,1423
3380,06/29/2010,8020071398,LISA ,SANCHEZ,0,09/24/1958,1,750
3381,06/29/2010,2540690958,JOSE ,CORTES,0,09/18/1966,1,526
3382,06/29/2010,2252433762,OSCARLIBARDO ,MONTAÑEZ,0,06/02/1971,1,2273
3383,06/29/2010,8562327885,JULIO,PACHON,1,08/18/1988,2,2093
3384,06/29/2010,3522886500,JORGE ,ALDANA,0,09/07/1987,1,1044
3385,06/29/2010,5960860947,ESPERANZA ,BLANCO,0,01/25/1993,1,2938
3386,06/29/2010,1666518763,DAVID,CHARRE,0,07/26/1995,1,703
3387,06/29/2010,9033918803,JULIAN ,MORALES,0,09/17/1940,1,2439
3388,06/29/2010,7216951322,AIDA,MOLINA,0,06/04/1942,1,275
3389,06/29/2010,3152956133,ISRAEL ,ARENAS ,0,05/26/1974,1,850
3390,06/30/2010,6833410562,JAVIER ,BORDA,0,01/12/1941,1,290
3391,06/30/2010,2470005477,MIGUEL,PARADA,1,02/04/1973,1,1914
3392,06/30/2010,3411875387,ILDA NORA ,CASTAÑO,2,10/06/1986,1,3036
3393,06/30/2010,2781212191,JUAN ,CAELOS ARIAS,0,05/31/1976,1,1518
3394,06/30/2010,1505666327,ANDREA ,BAUTISTA,0,10/06/1985,1,411
3395,06/30/2010,5339157634,SANDRA LORENA,LOPEZ GONZALEZ,2,06/08/1959,1,984
3396,06/30/2010,2200408223,ANDRES ,RODRIGUEZ,0,03/08/1957,1,3065
3397,06/30/2010,622871214,AMPARO ,PARRA QUINTERO,1,01/01/1993,1,1631
3398,06/30/2010,3117338388,NMIGUEL ,ANGEL MOLINA,0,05/18/1992,1,3202
3399,06/30/2010,2871285885,LUCIA ,AVILA,0,01/21/1951,2,3212
3400,06/30/2010,7779131428,HENRY ,MUÑOZ,0,10/11/1958,1,1395
3401,06/30/2010,3310224350,HUGO ,MEDINA,1,01/22/1981,1,3171
3402,06/30/2010,127923012,JHONATAN,FERNANDEZ,0,06/26/1985,1,129
3403,06/30/2010,1149464481,DAISY ,CORTEZ SALAMANCA,2,08/17/1964,1,1101
3404,07/01/2010,9599335560,MARTHA LUCIA ,CORTEZ,0,01/08/1964,1,1298
3405,07/01/2010,33537006,VICTOR HUGO ,CELY NIÑO,1,06/16/1976,1,3162
3406,07/01/2010,1948289204,JOSE BELISARIO,SIERRA ABRIL,2,02/18/1977,2,2556
3407,07/01/2010,8486636336,GERMAN ,AREVALO,0,09/04/1982,1,1425
3408,07/01/2010,1046004483,LUDY ,BENITEZ,0,12/31/1943,1,3232
3409,07/01/2010,846680804,MANUEL ,ANDRES MEJIA,0,12/15/1960,1,2991
3410,07/01/2010,8066092188,SERGIO ANDRES ,CASTRO,0,07/16/1940,1,167
3411,07/01/2010,9701352537,CLAUDIA ,ESTUPIÑAN FUENTES,0,10/04/1996,1,2982
3412,07/01/2010,4280624598,DANIELA ,YEPEZ,2,02/07/1944,1,751
3413,07/01/2010,2555098460,RICARDO,ANTINIO MONROY,0,11/22/1951,1,546
3414,07/01/2010,3944827156,JHON,PADILLA,1,04/15/1993,1,1685
3415,07/02/2010,84739536,ALVARO,RIVERA,0,01/10/1957,1,3273
3416,07/02/2010,1688051395,OSCAR YESID ,URREGO ZAPATA,0,02/15/1995,1,410
3417,07/02/2010,3261494729,FABIAN ,PINILLA,0,10/18/1979,1,1096
3418,07/02/2010,351336900,HOLMAN FRANCISCO,ROJAS,1,01/23/1969,1,1376
3419,07/02/2010,7836973144,LEIDER ALEXANDER ,CAMARGO,0,02/16/1984,1,3179
3420,07/02/2010,7630262898,LUIS ,ANTINIO MONROY,0,05/06/1965,1,1580
3421,07/02/2010,7109027604,ELKIN ,LOPEZ,0,06/19/1981,2,1214
3422,07/02/2010,4098626577,CARMEN,VIASUS,0,12/29/1983,1,2744
3423,07/02/2010,787804610,NESTOR ,CASTAÑEDA SAENZ,0,03/21/1943,1,628
3424,07/02/2010,3501881320,LINA ,BONILLA,0,12/12/1963,1,2179
3425,07/02/2010,1051238383,MARIO,VEGA,0,10/05/1955,1,1723
3426,07/02/2010,2029406301,GISELA ,GRANADOS,0,07/23/1954,1,1068
3427,07/02/2010,6372654481,ROLANDO JOSE ,PRIETO,0,12/11/1989,1,1002
3428,07/02/2010,5541095963,WILLIAM,STELLA MOLINA SANDOVAL,0,04/02/1952,1,2571
3429,07/02/2010,8418427043,IVAN ,MARTINEZ,0,10/14/1975,1,3311
3430,07/02/2010,8898824382,JORGE ,MOJICA,0,08/01/1956,1,3283
3431,07/02/2010,399771304,CLARA MARCELA,BARRERA,1,10/29/1997,2,276
3432,07/02/2010,9629220857,JUAN ,AMEZQUITA,0,11/22/1971,1,496
3433,07/02/2010,7939747073,WILLIAM ,HERNANDEZ,0,03/30/1954,1,301
3434,07/02/2010,2491192754,PEDRO ,NEL VARELA,0,08/20/1976,1,1914
3435,07/02/2010,6936497880,HEIDY ,ALCANTAR,2,11/20/1953,1,504
3436,07/02/2010,48654751,ANDRES RICARDO,SAENZ,1,09/10/1946,1,1339
3437,07/02/2010,9744039761,PEDRO ANTONIO,CELY PAREDES,2,09/13/1972,1,1874
3438,07/03/2010,8984570,HERNANDO ,TRIANA,0,03/04/1943,1,3094
3439,07/03/2010,3433608544,JUAN CAMILO,LOPEZ,0,10/10/1965,1,2878
3440,07/03/2010,6339962640,CARLOS ANDRES,CASTRO,0,10/28/1983,1,1063
3441,07/03/2010,5115090316,CARLOS GUSTAVO,MORENO,0,10/26/1944,1,3394
3442,07/03/2010,3056658775,CESAR,SANCHEZ,0,08/30/1990,1,328
3443,07/03/2010,8606865610,ANGELA ,SANABRIA,0,12/03/1968,1,1458
3444,07/03/2010,8891750019,JENNY ,SALCEDO,0,09/16/1966,1,2047
3445,07/03/2010,2479039090,YAMID ,REYES,0,01/05/1954,1,1090
3446,07/03/2010,624462614,JEFERSON ,CASTRO,0,10/23/1958,1,315
3447,07/03/2010,5715214579,CAMILO ,ANDRES MATIZ,0,08/20/1955,1,121
3448,07/03/2010,5027372531,CAMILO JOSE ,GALINDO PEREZ,1,10/14/1973,1,1798
3449,07/03/2010,9017246264,CAMILO ,LOPEZ,0,05/03/1968,1,261
3450,07/03/2010,7090590274,EMANUEL ,VALERO ,0,05/13/1942,1,3125
3451,07/03/2010,695506696,JULY ,DIAZ,0,06/18/1944,1,3065
3452,07/03/2010,3100956654,JONATHAN ,BARON,0,02/06/1981,1,234
3453,07/03/2010,1150036432,HABITAD,COMERCIALIZADORA,1,03/12/1996,1,2184
3454,07/03/2010,351880695,KAROL ANDREA,LOPEZ,0,03/27/1949,1,967
3455,07/03/2010,4503134835,OSCAR ,BENITEZ ,0,05/26/1952,1,509
3456,07/03/2010,5079113500,DANIEL ,ALBARRACIN,0,05/08/1954,1,948
3457,07/03/2010,1545596068,MANUEL ,REYES,0,01/21/1957,1,593
3458,07/03/2010,203788775,ERIKA ,OSORIO,0,12/04/1944,1,2018
3459,07/03/2010,9607386830,LUIS ANTONIO,TOBAR,0,02/07/1966,2,1246
3460,07/03/2010,3145724231,MANUEL ,BERNAL,0,11/13/1973,1,1124
3461,07/03/2010,9140111791,OLGA YOLIMA,ALVAREZ,2,06/13/1956,1,1834
3462,07/03/2010,9574989876,IVAN GIOVANNY ,LOPEZ ,0,10/19/1978,1,2217
3463,07/04/2010,7813571304,KELY YOLANI,VIASUS,0,08/23/1973,1,1670
3464,07/04/2010,4792075724,NOHORA AMPARO,TOLOSA CAMACHO,2,11/11/1987,1,1661
3465,07/04/2010,5671482811,HERNAN,BOHORQUEZ,0,06/05/1975,1,1523
3466,07/04/2010,9301187297,DIEGO ,CABANZO,0,09/20/1981,1,3117
3467,07/04/2010,9697218976,CAMILO,PULIDO,1,12/30/1966,1,1582
3468,07/04/2010,1189050426,EDILMA ,CARO,0,10/11/1991,1,1032
3469,07/04/2010,4394350831,RODRIGO,ROJAS,0,03/18/1961,1,2223
3470,07/04/2010,6175680441,ALEXANDER ,VANEGAS,0,07/28/1995,1,414
3471,07/04/2010,4032859983,ROBINSON ,GARCIA,0,10/07/1990,1,383
3472,07/04/2010,3250252678,XIOMARA ,MORENO,0,04/02/1948,1,2117
3473,07/05/2010,7459130272,LEYDY,APERADOR,0,02/22/1952,1,1074
3474,07/05/2010,182554835,GLORIA ,MERCHAN,0,06/04/1975,1,1875
3475,07/05/2010,6602705898,LEIDY ,MARTINEZ,0,12/05/1987,1,1111
3476,07/05/2010,5291260657,JORGE,LEAL,2,12/19/1977,1,2622
3477,07/05/2010,5896566565,DIEGO ,MALPICA ,0,05/11/1984,1,2297
3478,07/05/2010,5717957393,DIEGO ARMANDO,SACOVAL,0,09/08/1973,1,2024
3479,07/05/2010,9320257670,DANY,QUINTERO,1,07/09/1951,1,2078
3480,07/05/2010,2679954065,YENNI,TORRES,1,03/01/1951,1,1488
3481,07/05/2010,8538212724,ANDRES FELIPE , DULCEY,0,11/18/1973,1,2119
3482,07/05/2010,8090006340,JUAN CAMILO,ORTIZ,2,12/02/1997,1,2953
3483,07/05/2010,1334732560,MARGOTH,SALAZAR,0,06/01/1941,1,603
3484,07/05/2010,9861407111,OSCAR ,LOPEZ,0,04/05/1948,1,2454
3485,07/05/2010,5290126916,NIDIAN ,JIMENEZ,0,08/18/1946,1,880
3486,07/05/2010,6844032096,AUXILIO ,TUNJA,0,12/23/1973,2,477
3487,07/05/2010,2208731564,ALEXANDER,LOPEZ,2,03/18/1993,1,2926
3488,07/05/2010,6708296289,DATAPOINT ,DE COLOMBIA,0,01/18/1987,1,3051
3489,07/05/2010,983432118,PABLO ,ESLAVA,0,12/25/1984,1,298
3490,07/05/2010,5684192419,HEYDI ,VELASQUEZ,0,08/24/1967,1,1179
3491,07/05/2010,3107919552,ERNESTO ,CUADROS,0,07/03/1965,1,800
3492,07/05/2010,721665780,JULIETH ,MEDINA BLANCO,2,10/14/1954,1,2862
3493,07/05/2010,4665552411,IVAN ,HERNANDEZ ,0,10/17/1979,1,3120
3494,07/06/2010,6016124721,LORENA,LUISA CASTILLO,0,02/15/1949,1,267
3495,07/06/2010,312745346,DILMA COSTANZA ,RAMOS,0,10/02/1976,1,305
3496,07/06/2010,6294793565,SANDRA MILENA,VARGAS CUESTA,0,08/04/1985,1,1397
3497,07/06/2010,8235374816,CRISTIAN ,MORA,1,03/22/1960,1,3056
3498,07/06/2010,6706309206,JIMY ,AVILA,0,01/28/1973,1,2856
3499,07/06/2010,8528781008,SABORES ,PREMIUN,0,02/19/1994,1,1508
3500,07/06/2010,9395969383,MIGUEL ,GARCIA,0,05/14/1950,1,3028
3501,07/06/2010,348164631,SONIA JAQUELINE ,BARRERA,0,01/11/1947,1,3405
3502,07/06/2010,6065089082,SERGI ANDRES,MANUEL SANDOVAL,0,04/04/1975,1,2276
3503,07/06/2010,4047676217,MARIO,DIAZ,0,02/22/1940,1,2968
3504,07/06/2010,3998304632,GERMAN DARIO ,MORA ,1,12/28/1975,1,1783
3505,07/06/2010,9990675211,NELSON,FERNANDA IZQUIERDO,0,10/23/1951,1,539
3506,07/06/2010,9028023538,RAMIRO,VELANDIA,1,01/08/1967,1,3325
3507,07/06/2010,2115351983,FABIAN ,PERILLA,0,06/10/1981,1,1861
3508,07/06/2010,6879363310,JORGE ,ANGARITA,0,05/30/1984,1,3300
3509,07/06/2010,8294387154,STELLA,MARIÑO,2,02/21/1992,1,1541
3510,07/06/2010,9463468414,MERY ,HERNANDEZ,0,03/29/1976,1,2138
3511,07/07/2010,7778301080,GERMAN ,PEÑA,0,06/22/1986,1,1225
3512,07/07/2010,3652831468,EL ,TRACRAZE,0,01/23/1981,1,2307
3513,07/07/2010,9091751509,MAYLLER,MONROY,0,08/02/1970,1,1021
3514,07/07/2010,6137907134,JORGE ,PACHECO ,0,02/04/1951,1,2626
3515,07/07/2010,724333104,WILLIAM FERNANDO,ROBLES,0,02/03/1988,1,1797
3516,07/07/2010,7956613713,ALEJANDRO ,DAVILA,0,02/25/1996,1,2312
3517,07/07/2010,3256599038,DIANA ,WALTEROS,0,07/03/1967,1,989
3518,07/07/2010,1066818867,RUBEN DARIO ,BARRIOS ,1,08/18/1940,2,2641
3519,07/07/2010,9267408143,LIGIA ,VEGA,0,12/26/1996,1,1252
3520,07/07/2010,9693134398,MARIA ,ROJAS CORDOBA ,2,07/02/1950,1,134
3521,07/07/2010,9260946073,MARYLIN,RUIZ,2,12/08/1970,1,3230
3522,07/07/2010,5562870161,ANDRES ,VARGAS,0,10/03/1996,1,2127
3523,07/07/2010,7186536732,ORLANDO ,TENJO,0,11/30/1951,1,718
3524,07/07/2010,9453696614,LUIS,PIÑEROS,0,08/25/1970,1,2837
3525,07/07/2010,5007776652,LUIS ALFREDO ,LOPEZ,1,12/19/1972,1,2357
3526,07/07/2010,6509119427,YULY ,LIZARAZO,0,01/17/1974,2,1091
3527,07/07/2010,5836644190,HUMBERTO ,GARCIA,1,05/29/1980,1,1266
3528,07/07/2010,5279050152,JHON JAIRO,PE¥A ,0,07/17/1961,2,930
3529,07/07/2010,6633446320,ADRIANA ,SANCHEZ,0,02/04/1961,1,2740
3530,07/07/2010,3544559156,JOHAN PAZ ,CASALLAS CARDENAS,0,07/20/1953,1,267
3531,07/08/2010,5559706223,ELIANA ,SOSA,0,08/29/1973,1,1170
3532,07/08/2010,1838668819,MONICA ,ORJUELA ,0,11/16/1996,1,1283
3533,07/08/2010,3075941146,MICHAEL ,BAKER,1,09/06/1988,1,1776
3534,07/08/2010,7265442334,LUDIVIA ,MORENO CELY,0,06/22/1976,1,27
3535,07/08/2010,2179849631,HELY ,FORERO,0,09/02/1989,2,1728
3536,07/08/2010,305210,CLAUDIA,TORRES,2,04/06/1990,1,725
3537,07/08/2010,597976664,NIDIAN ,FAGUA,0,10/02/1978,1,1087
3538,07/08/2010,3942250597,JAVIER ,VALDERRAMA,0,05/09/1961,1,2711
3539,07/08/2010,675454364,EDISON ANDRES,LARROTTA,0,12/15/1992,1,2993
3540,07/08/2010,2079284986,JOHN ALEXANDER,AYALA,0,01/05/1972,1,690
3541,07/08/2010,3898134454,JUAN ,CARLOS GALLEGOS,0,11/02/1958,1,2424
3542,07/08/2010,4452208321,LUCY CAROLINA ,MARTINEZ ,0,08/08/1948,1,3516
3543,07/08/2010,3891746384,LUCIA ,ALMECIGA,0,10/05/1994,1,3343
3544,07/08/2010,4060232496,DIANA MARCELA,EUGENIA TOVAR,0,12/28/1993,1,1711
3545,07/09/2010,8694526941,NATHALIA,BOHORQUEZ ROMERO,0,03/13/1994,1,3136
3546,07/09/2010,3028912280,ISRAEL ,GARZON,0,11/27/1993,1,2072
3547,07/09/2010,2797956738,JONATHAN,CRISTANCHO ,0,03/09/1949,1,291
3548,07/09/2010,6888302277,JAVIER ,ARMANDO ROJAS,0,01/03/1953,1,402
3549,07/09/2010,1336173270,DAVID,CORREDOR,0,06/24/1960,1,290
3550,07/09/2010,1010811579,GERSON,TELLEZ,0,03/09/1972,1,2124
3551,07/09/2010,1404329244,NUBIA ,BARBOSA ,0,05/02/1943,1,1377
3552,07/09/2010,3229415141,GUILLERMO ,CARREÑO,0,01/31/1964,1,3335
3553,07/09/2010,112576104,DAVID ,PAEZ,0,10/06/1960,1,2403
3554,07/09/2010,9800468624,NIDIA ,LARGO,0,11/10/1958,2,827
3555,07/09/2010,1205741282,BRAY ,TORRES JIMENEZ,1,04/02/1959,1,225
3556,07/09/2010,4123461746,LUZ HELENA ,TORRES,0,01/26/1945,1,941
3557,07/09/2010,8058898734,HELLMAN ,MANCIPE ,0,11/25/1957,1,2947
3558,07/09/2010,5553416245,DIEGO ,ALEXANDEL DEL RIO PIÑEROS,0,03/11/1944,1,3433
3559,07/09/2010,225844724,DIEGO ALEJANDRO ,PINEDA,1,06/02/1985,1,549
3560,07/09/2010,2648046239,MARIA ,MORENO ,0,12/08/1956,1,451
3561,07/09/2010,2611680949,INGRID,SANCHEZ,0,04/30/1987,2,2189
3562,07/09/2010,6583744263,LUIS ,VARGAS,0,07/14/1972,1,1529
3563,07/09/2010,8121586266,JULIAN ANDRES,MEJIA FUENTES,0,01/06/1964,1,2344
3564,07/09/2010,820675223,SANJDRA MIREYA,ARIAS,2,03/02/1956,1,638
3565,07/10/2010,2824645537,TATIANA ,VILLAMIL,0,10/01/1990,1,586
3566,07/10/2010,1895870512,JHON ,VARGAS,0,10/31/1948,1,339
3567,07/10/2010,2494268223,RONALD ,ALVARADO,0,05/11/1985,1,3475
3568,07/10/2010,2934875240,ALFREDO ,ORDUS,0,12/04/1990,1,1536
3569,07/10/2010,8279680415,FREDY ,ZAMBRANO,0,11/22/1947,1,1691
3570,07/10/2010,8938982106,ADRIANA ,CHAPARRO CARDOZO,2,03/26/1978,1,1899
3571,07/10/2010,6546413928,GLORIA MILENA,NIÑO,0,09/05/1948,2,1121
3572,07/10/2010,3373125853,LUIS ALEJANDRO ,FONSECA,1,06/27/1975,1,1517
3573,07/10/2010,6792969591,MIRIAM ,ALEMAN,2,01/22/1996,1,3170
3574,07/10/2010,336359452,HENRY ,PIÑA,0,08/10/1956,1,1838
3575,07/10/2010,1956260473,JONATHAN ,SOGAMOSO,0,06/28/1971,1,1689
3576,07/10/2010,2242898272,MARTHA ,ESPITIA,0,06/13/1947,1,1125
3577,07/10/2010,3163896537,CLAUDIA HELENA,SUAREZ,0,04/30/1974,1,3139
3578,07/10/2010,4217493421,JUAN EVANGELISTA ,CUERVO,0,09/07/1962,1,2164
3579,07/10/2010,2210923379,JOSE ,MONTAÑA,1,11/14/1989,1,402
3580,07/10/2010,5427542430,SANDRA ,RINCON MELO,0,07/22/1956,1,1236
3581,07/10/2010,2746808809,NELSON ,PAREDES,0,08/08/1967,2,2882
3582,07/10/2010,1568837749,ANA ,BEATRIZ GUERRERO,0,08/28/1963,1,2327
3583,07/10/2010,6342732277,LEISON,VELANDIA,0,08/23/1993,1,3222
3584,07/10/2010,6356391235,JULIAN ,GONZALEZ,0,02/15/1991,1,1452
3585,07/10/2010,6921883434,NUBIA ,CARREÑO,0,06/17/1977,1,3527
3586,07/10/2010,6885368485,ALEXANDRA ,SERRANO,0,01/04/1952,1,2546
3587,07/10/2010,7585323617,RAMIRO ,CORTEZ,1,12/29/1996,1,2316
3588,07/10/2010,5813987969,EDUARDO ,CABRALES,0,07/15/1980,1,994
3589,07/10/2010,5036312084,CAROLINA ,DULCEY,0,06/22/1954,1,1437
3590,07/11/2010,2251000475,LUIS HUMBERTO ,SOLER,0,05/07/1966,1,839
3591,07/11/2010,6397288399,MIRYAN ,AYALA VARGAS,0,05/23/1943,1,1136
3592,07/11/2010,9290984842,TERESA ,MARINA CRUZ,0,04/25/1971,1,1679
3593,07/11/2010,2619203773,GERMAN ALONSO ,PUENTES GORDO,1,12/20/1986,1,132
3594,07/11/2010,8327195299,GERMAN,TOVAR,0,02/11/1980,1,321
3595,07/11/2010,7467017648,LUIS CARLOS ,SILVA,1,07/04/1979,1,1447
